Branch ID,Branch Name,Number of Holds,Title,Author,As of Date,Web URL
EPLWMC,Whitemud Crossing Branch,38,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kondo ; translated from the Japanese by Cathy Hirano,Kond o Marie,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLWMC,Whitemud Crossing Branch,38,As chimney sweepers come to dust / Alan Bradley,Bradley Alan,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=as%20chimney%20sweepers
EPLWMC,Whitemud Crossing Branch,36,Gray Mountain / John Grisham,Grisham John,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLWMC,Whitemud Crossing Branch,31,Mightier than the sword / Jeffrey Archer,Archer Jeffrey,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=mightier%20than%20the
EPLWMC,Whitemud Crossing Branch,31,A spool of blue thread / Anne Tyler,Tyler Anne,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=a%20spool%20of
EPLWMC,Whitemud Crossing Branch,118,The girl on the train / Paula Hawkins,Hawkins Paula,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLGMU,MacEwan University,2,The girl on the train / Paula Hawkins,Hawkins Paula,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLGMU,MacEwan University,2,Neil Patrick Harris : choose your own autobiography / Neil Patrick Harris ; as unshredded and pasted back together by David Javerbaum,Harris Neil Patrick,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=neil%20patrick%20harris
EPLGMU,MacEwan University,2,Funny girl / Nick Hornby,Hornby Nick,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=funny%20girl%20/
EPLGMU,MacEwan University,2,Etta and Otto and Russell and James / Emma Hooper,Hooper Emma,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=etta%20and%20otto
EPLCAL,Calder Branch,5,Heir  / by Kiera  Cass,Cass Kiera,04/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=heir%20/%20by
EPLGMU,MacEwan University,1,Breakaway / Jeff Hirsch,Hirsch Jeff,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=breakaway%20/%20jeff
EPLGMU,MacEwan University,1,The Rosie project / Graeme Simsion. --,Simsion Graeme C,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20rosie%20project
EPLGMU,MacEwan University,1,"The fastdiet : lose weight, stay healthy, and live longer with the simple secret of intermittent fasting / Michael Mosley, Mimi Spencer. --",Mosley Michael,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20fastdiet%20%3A
EPLGMU,MacEwan University,1,Burial rites : a novel / Hannah Kent. --,Kent Hannah,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=burial%20rites%20%3A
EPLGMU,MacEwan University,1,Compelling people : the hidden qualities that make us influential / John Neffinger and Matthew Kohut. --,Neffinger John,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=compelling%20people%20%3A
EPLGMU,MacEwan University,1,"Momo, or, The curious story about the time thieves and the child who returned the people's stolen time / Michael Ende ; translated by Lucas Zwirner ; drawings by Marcel Dzama. --",Ende Michael,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=momo%2C%20or%2C%20the
EPLCLV,Clareview Branch,9,Yes please / Amy Poehler,Poehler Amy,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLCLV,Clareview Branch,8,The Scorch Trials / James Dashner,Dashner James,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20scorch%20trials
EPLCLV,Clareview Branch,7,The book with no pictures / B.J. Novak,Novak B J,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20book%20with
EPLCLV,Clareview Branch,7,Fifty shades of Grey / E.L. James,James E L,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=fifty%20shades%20of
EPLCLV,Clareview Branch,7,Gray Mountain / John Grisham,Grisham John,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLCLV,Clareview Branch,7,Sisters / Raina Telgemeier ; with color by Braden Lamb,Telgemeier Raina,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=sisters%20/%20raina
EPLCLV,Clareview Branch,7,Vocabulary boosters / Susan Rogers,Rogers Susan,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=vocabulary%20boosters%20/
EPLCLV,Clareview Branch,6,"American sniper : the autobiography of the most lethal sniper in U.S. military history / Chris Kyle, with Scott McEwen and Jim DeFelice",Kyle Chris-002013,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=american%20sniper%20%3A
EPLCLV,Clareview Branch,5,Diary of a wimpy kid. The long haul / by Jeff Kinney,Kinney Jeff,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=diary%20of%20a
EPLCLV,Clareview Branch,12,The girl on the train / Paula Hawkins,Hawkins Paula,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLJPL,Jasper Place Branch,56,The girl on the train / Paula Hawkins,Hawkins Paula,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLJPL,Jasper Place Branch,25,Gray Mountain / John Grisham,Grisham John,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLJPL,Jasper Place Branch,18,The Rosie effect / Graeme Simsion,Simsion Graeme C,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20rosie%20effect
EPLJPL,Jasper Place Branch,17,All my puny sorrows / Miriam Toews. --,Toews Miriam,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20my%20puny
EPLJPL,Jasper Place Branch,16,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLJPL,Jasper Place Branch,14,Promise  / by Robert  Crais,Crais Robert,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=promise%20/%20by
EPLJPL,Jasper Place Branch,14,As chimney sweepers come to dust / Alan Bradley,Bradley Alan,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=as%20chimney%20sweepers
EPLJPL,Jasper Place Branch,13,Yes please / Amy Poehler,Poehler Amy,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLJPL,Jasper Place Branch,13,Being mortal : medicine and what matters in the end / Atul Gawande,Gawande Atul,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=being%20mortal%20%3A
EPLJPL,Jasper Place Branch,13,A spool of blue thread / Anne Tyler,Tyler Anne,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=a%20spool%20of
EPLIDY,Idylwylde Branch,60,The girl on the train / Paula Hawkins,Hawkins Paula,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLIDY,Idylwylde Branch,22,Is Gwyneth Paltrow wrong about everything? : when celebrity culture and science clash / Timothy Caulfield,Caulfield Timothy A,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=is%20gwyneth%20paltrow
EPLIDY,Idylwylde Branch,20,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kondo ; translated from the Japanese by Cathy Hirano,Kond o Marie,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLIDY,Idylwylde Branch,18,Alan Turing : the enigma / Andrew Hodges ; with a foreword by Douglas Hofstadter and a new preface by the author,Hodges Andrew,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=alan%20turing%20%3A
EPLIDY,Idylwylde Branch,17,All my puny sorrows / Miriam Toews. --,Toews Miriam,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20my%20puny
EPLIDY,Idylwylde Branch,16,Yes please / Amy Poehler,Poehler Amy,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLIDY,Idylwylde Branch,16,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLIDY,Idylwylde Branch,15,The Rosie effect / Graeme Simsion,Simsion Graeme C,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20rosie%20effect
EPLIDY,Idylwylde Branch,14,Gray Mountain / John Grisham,Grisham John,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLIDY,Idylwylde Branch,14,As chimney sweepers come to dust / Alan Bradley,Bradley Alan,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=as%20chimney%20sweepers
EPLWOO,Woodcroft Branch,56,The girl on the train / Paula Hawkins,Hawkins Paula,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLWOO,Woodcroft Branch,19,Yes please / Amy Poehler,Poehler Amy,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLWOO,Woodcroft Branch,18,Crash & burn : a novel / Lisa Gardner,Gardner Lisa,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=crash%20%26%20burn
EPLWOO,Woodcroft Branch,17,Gray Mountain / John Grisham,Grisham John,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLWOO,Woodcroft Branch,17,All my puny sorrows / Miriam Toews. --,Toews Miriam,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20my%20puny
EPLWOO,Woodcroft Branch,16,The Rosie project / Graeme Simsion. --,Simsion Graeme C,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20rosie%20project
EPLWOO,Woodcroft Branch,16,As chimney sweepers come to dust / Alan Bradley,Bradley Alan,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=as%20chimney%20sweepers
EPLWOO,Woodcroft Branch,14,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kondo ; translated from the Japanese by Cathy Hirano,Kond o Marie,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLWOO,Woodcroft Branch,14,The Rosie effect / Graeme Simsion,Simsion Graeme C,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20rosie%20effect
EPLLON,Londonderry Branch,33,The girl on the train / Paula Hawkins,Hawkins Paula,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLLON,Londonderry Branch,18,The maze runner / James Dashner,Dashner James,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLLON,Londonderry Branch,15,Yes please / Amy Poehler,Poehler Amy,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLLON,Londonderry Branch,14,Obsession in death / J. D. Robb,Robb J D,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=obsession%20in%20death
EPLLON,Londonderry Branch,14,Gray Mountain / John Grisham,Grisham John,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLLON,Londonderry Branch,13,Crash & burn : a novel / Lisa Gardner,Gardner Lisa,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=crash%20%26%20burn
EPLLON,Londonderry Branch,12,Paper towns / by John Green,Green John,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=paper%20towns%20/
EPLLON,Londonderry Branch,11,Where she went / by Gayle Forman,Forman Gayle,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=where%20she%20went
EPLLON,Londonderry Branch,10,"American sniper : the autobiography of the most lethal sniper in U.S. military history / Chris Kyle, with Scott McEwen and Jim DeFelice",Kyle Chris-002013,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=american%20sniper%20%3A
EPLLON,Londonderry Branch,10,Cold cold heart / Tami Hoag. --,Hoag Tami,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cold%20cold%20heart
EPLMNA,Stanley A. Milner Library (Downtown),71,The girl on the train / Paula Hawkins,Hawkins Paula,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLMNA,Stanley A. Milner Library (Downtown),36,Yes please / Amy Poehler,Poehler Amy,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLMNA,Stanley A. Milner Library (Downtown),29,Is Gwyneth Paltrow wrong about everything? : when celebrity culture and science clash / Timothy Caulfield,Caulfield Timothy A,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=is%20gwyneth%20paltrow
EPLMNA,Stanley A. Milner Library (Downtown),24,The maze runner / James Dashner,Dashner James,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLMNA,Stanley A. Milner Library (Downtown),22,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kondo ; translated from the Japanese by Cathy Hirano,Kond o Marie,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLMNA,Stanley A. Milner Library (Downtown),22,The Rosie project / Graeme Simsion. --,Simsion Graeme C,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20rosie%20project
EPLMNA,Stanley A. Milner Library (Downtown),20,Gray Mountain / John Grisham,Grisham John,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLMNA,Stanley A. Milner Library (Downtown),19,"Not that kind of girl : a young woman tells you what she's ""learned"" / Lena Dunham",Dunham Lena,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=not%20that%20kind
EPLMNA,Stanley A. Milner Library (Downtown),19,The husband's secret / Liane Moriarty,Moriarty Liane,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20husband%27s%20secret
EPLMNA,Stanley A. Milner Library (Downtown),19,Alan Turing : the enigma / Andrew Hodges ; with a foreword by Douglas Hofstadter and a new preface by the author,Hodges Andrew,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=alan%20turing%20%3A
EPLMEA,Meadows Branch,9,The Scorch Trials / James Dashner,Dashner James,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20scorch%20trials
EPLMEA,Meadows Branch,9,The girl on the train / Paula Hawkins,Hawkins Paula,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLMEA,Meadows Branch,8,"American sniper : the autobiography of the most lethal sniper in U.S. military history / Chris Kyle, with Scott McEwen and Jim DeFelice",Kyle Chris-002013,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=american%20sniper%20%3A
EPLMEA,Meadows Branch,8,The book with no pictures / B.J. Novak,Novak B J,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20book%20with
EPLMEA,Meadows Branch,8,Fifty shades of Grey / E.L. James,James E L,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=fifty%20shades%20of
EPLMEA,Meadows Branch,8,Still Alice : a novel / Lisa Genova,Genova Lisa,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=still%20alice%20%3A
EPLMEA,Meadows Branch,7,Big little lies / Liane Moriarty,Moriarty Liane,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=big%20little%20lies
EPLMEA,Meadows Branch,7,Captivated by you / Sylvia Day,Day Sylvia,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=captivated%20by%20you
EPLMEA,Meadows Branch,6,Yes please / Amy Poehler,Poehler Amy,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLMEA,Meadows Branch,14,Sisters / Raina Telgemeier ; with color by Braden Lamb,Telgemeier Raina,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=sisters%20/%20raina
EPLCAL,Calder Branch,8,The maze runner / James Dashner,Dashner James,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLCAL,Calder Branch,6,Hope to die / James Patterson,Patterson James,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=hope%20to%20die
EPLCAL,Calder Branch,5,Obsession in death / J. D. Robb,Robb J D,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=obsession%20in%20death
EPLCAL,Calder Branch,5,Diary of a wimpy kid. The long haul / by Jeff Kinney,Kinney Jeff,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=diary%20of%20a
EPLCAL,Calder Branch,5,Minecraft annual / [edited by Jane Riordan ; written by Jane Riordan with 3 others],Riordan Jane,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=minecraft%20annual%20/
EPLCAL,Calder Branch,5,Double fudge brownie murder / Joanne Fluke,Fluke Joanne,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=double%20fudge%20brownie
EPLCAL,Calder Branch,4,Yes please / Amy Poehler,Poehler Amy,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLCAL,Calder Branch,4,The Cinderella murder : an under suspicion novel / Mary Higgins Clark and Alafair Burke,Clark Mary Higgins,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20cinderella%20murder
EPLCAL,Calder Branch,4,Gray Mountain / John Grisham,Grisham John,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLCAL,Calder Branch,10,The girl on the train / Paula Hawkins,Hawkins Paula,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLABB,Abbottsfield - Penny McKee Branch,6,Yes please / Amy Poehler,Poehler Amy,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLMEA,Meadows Branch,9,The heir / Keira Cass,Cass Kiera,06/15/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20heir%20/
EPLABB,Abbottsfield - Penny McKee Branch,6,The back of the turtle : a novel / Thomas King,King Thomas,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20back%20of
EPLABB,Abbottsfield - Penny McKee Branch,6,Minecraft annual / [edited by Jane Riordan ; written by Jane Riordan with 3 others],Riordan Jane,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=minecraft%20annual%20/
EPLABB,Abbottsfield - Penny McKee Branch,5,Fifty shades of Grey / E.L. James,James E L,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=fifty%20shades%20of
